Num,Title,Year,Publisher,Genre,Platform,No_Players,Userscore
2982,Fire Emblem: Shadow Dragon,2009,IntelligentSystems,Strategy;Turn-Based;Fantasy;Fantasy;Tactics,DS,2 ,6.73
2983,Age of Empires III,2005,EnsembleStudios,Strategy;Real-Time;Historic;Historic;Command,PC,Online Multiplayer,7.02
2984,Tales of Monkey Island Chapter 5: Rise of the Pirate God,2009,TelltaleGames,Adventure;General;3D;Fantasy;Third-Person;Fantasy,PC,No Online Multiplayer,9.5
2985,Castlevania: Lords of Shadow Ultimate Edition,2013,MercurySteam,Action Adventure;Fantasy;General;Fantasy,PC,No Online Multiplayer,7.1
2986,Strong Bad's Cool Game for Attractive People Episode 2: Strong Badia the Free,2008,TelltaleGames,Miscellaneous;Adventure;General;Compilation,PC,not specified,8.5
2987,Toy Soldiers: Cold War,2011,SignalStudios,Strategy;Real-Time;Wargame;Real-Time;General,Xbox360,not specified,9.11
2988,Bloodstained: Curse of the Moon,2018,IntiCreates,Action Adventure;Open-World,Switch,No Online Multiplayer,8.68
2989,The Elder Scrolls V: Skyrim VR,2018,BethesdaSoftworks,Role-Playing;Western-Style,PC,No Online Multiplayer,8.25
2990,The Cat Lady,2012,HarvesterGames,Adventure;General;General,PC,not specified,8.24
2991,Assassin's Creed,2007,UbisoftMontreal,Action Adventure;Historic;Historic;Open-World,Xbox360,No Online Multiplayer,7.25
2992,Guitar Hero Live,2015,FreeStyleGames,Action;Rhythm;Music,XboxOne,not specified,4.96
2993,Skylanders SuperChargers,2015,VicariousVisions,Action;Platformer;3D,PlayStation4,Up to 4 ,6.2
2994,ilomilo,2011,SouthendInteractive,Miscellaneous;Puzzle;Action;General;Puzzle;Puzzle;Action,Xbox360,1 Player,8.5
2995,Vessel,2012,StrangeLoopGames,Action;Platformer;Platformer;2D;2D,PC,not specified,8.44
2996,Dawn of Discovery,2009,KeenGames,Simulation;Strategy;Real-Time;General;General;Historic,Wii,4  Online,8.41
2997,Captain Toad: Treasure Tracker,2014,NintendoEADTokyo,Action;Platformer;3D,WiiU,No Online Multiplayer,8.47
2998,Metro 2033,2010,4AGames,Action;Shooter;Shooter;First-Person;Sci-Fi;Sci-Fi;Arcade,PC,not specified,7.85
2999,College Hoops 2K7,2007,2KSports,Sports;Traditional;Team;Basketball;Sim;Sim,PlayStation3,10  Online,9.43
3000,Fire Emblem Echoes: Shadows of Valentia,2017,IntelligentSystems,Strategy;Turn-Based;Tactics,3DS,No Online Multiplayer,8.77
3001,Phoenix Wright: Ace Attorney,2005,Capcom,Adventure;First-Person;Visual Novel;Modern;Modern,DS,No Online Multiplayer,8.7
3002,Life is Strange: Episode 5 - Polarized,2015,DONTNODEntertainment,Action Adventure;General,PlayStation4,not specified,7.41
3003,NBA Jam: On Fire Edition,2011,EASports,Sports;Traditional;Team;Basketball;Arcade;Arcade,PlayStation3,not specified,8.86
3004,Mario & Luigi: Dream Team,2013,AlphadreamCorporation,Role-Playing;Console-style RPG;Console-style RPG;Japanese-Style,3DS,No Online Multiplayer,7.99
3005,Uno,2006,CarbonatedGames,Miscellaneous;Board Games;Board Games;Board / Card Game,Xbox360,4  Online,7.8
3006,SteamWorld Heist,2016,Image&Form,Strategy;Turn-Based;General,PC,No Online Multiplayer,9.17
3007,OutRun 2006: Coast 2 Coast,2006,SumoDigital,Driving;Racing;Arcade;Arcade;Automobile,PC,1-2 ,7.82
3008,Peter Jackson's King Kong: The Official Game of the Movie,2005,UbisoftMontpellier,Action Adventure;Modern,GameCube,1 Player,7.9
3009,echochrome,2008,"SCE/WWS,SCEJapanStudio",Miscellaneous;Puzzle;Action;Puzzle;General;General,PlayStation3,1 Player,8.0
3010,Blur,2010,BizarreCreations,Driving;Racing;Arcade;Arcade;Automobile,PC,not specified,7.73
3011,LEGO Batman 2: DC Super Heroes,2012,Traveller'sTales,Action Adventure;Modern;General;Modern,PlayStation3,No Online Multiplayer,7.63
3012,Helldivers,2015,ArrowheadGameStudios,Shooter;Sci-Fi;Sci-Fi;Action;Shooter;Third-Person;Arcade,PlayStation4,2 ,7.87
3013,Mega Man Anniversary Collection,2004,AtomicPlanetEntertainment,Action;Platformer;2D,GameCube,1 Player,9.14
3014,The Sims Bustin' Out,2003,Maxis,Miscellaneous;Virtual Life,GameCube,1-2 ,8.81
3015,Empires: Dawn of the Modern World,2003,StainlessSteelStudios,Strategy;Real-Time;Historic;General;Historic,PC,1-8 ,7.7
3016,Chessmaster 9000,2002,Ubisoft,Miscellaneous;Board Games;Board Games;Board / Card Game,PC,1-2 ,
3017,Gothic,2001,PiranhaBytes,Role-Playing;General;General,PC,No Online Multiplayer,9.09
3018,Arcanum: Of Steamworks and Magick Obscura,2001,TroikaGames,Role-Playing;PC-style RPG;PC-style RPG;Western-Style,PC,not specified,8.7
3019,NASCAR Heat,2000,MonsterGamesInc.,Driving;Racing;Simulation;Stock Car;Stock Car;Automobile,PC,1-16 ,9.25
3020,Professor Layton and the Azran Legacy,2014,Level5,General;Logic;Puzzle;Miscellaneous;Puzzle;General,3DS,No Online Multiplayer,8.08
3021,Company of Heroes 2: Ardennes Assault,2014,"Relic,Sega,RelicEntertainment",Strategy;Real-Time;General;Historic,PC,not specified,4.29
3022,PlanetSide,2003,SonyOnlineEntertainment,Role-Playing;Massively Multiplayer Online;Massively Multiplayer;Sci-Fi;Sci-Fi,PC,Massively Multiplayer,7.3
3023,Tales From The Borderlands: Episode 3 - Catch A Ride,2015,TelltaleGames,Adventure;General,PC,not specified,8.36
3024,The Walking Dead: Season Two Episode 2 - A House Divided,2014,TelltaleGames,General;Action;Adventure;General;Point-and-Click,PC,not specified,7.86
3025,Star Wars Jedi Knight II: Jedi Outcast,2002,VicariousVisions,Action;Shooter;First-Person;Sci-Fi,Xbox,1-2 ,7.68
3026,Madden NFL 19,2018,EATiburon,Sports;Team;Football;Sim,XboxOne,Up to 6 ,3.47
3027,Finding Paradise,2017,FreebirdGames,Role-Playing;Japanese-Style,PC,not specified,9.0
3028,Kingdoms of Amalur: Reckoning,2012,BigHugeGames,Role-Playing;PC-style RPG;Action RPG,PC,No Online Multiplayer,7.5
3029,Brothers: A Tale of Two Sons,2015,Starbreeze,Action Adventure;Linear,PlayStation4,not specified,8.68
3030,Broken Age,2015,DoubleFineProductions,Third-Person;3D;Adventure;Point-and-Click,PlayStation4,not specified,7.08
3031,Life is Strange: Episode 4 - Dark Room,2015,DONTNODEntertainment,Action Adventure;General,PlayStation4,not specified,9.62
3032,Tiger Woods PGA Tour 06,2005,EASports,Sports;Traditional;Golf;Sim,Xbox,4  Online,5.44
3033,Sam & Max: The Devil's Playhouse - Episode 1: The Penal Zone,2010,TelltaleGames,Miscellaneous;Adventure;General;3D;Compilation;Third-Person,PC,1 Player,6.75
3034,Sunset Overdrive,2014,InsomniacGames,General;Action;General;Shooter;Third-Person;Arcade,XboxOne,Up to 8 ,8.26
3035,Super Time Force,2014,CapyGames,Action;Platformer;Shooter;2D;Scrolling;Shoot-'Em-Up;Vertical,Xbox360,not specified,7.69
3036,Toy Soldiers,2010,SignalStudios,Strategy;Real-Time;Wargame;Real-Time;General,Xbox360,1-2 ,9.23
3037,The Walking Dead: The Telltale Series - A New Frontier Episode 1: Ties That Bind Part One,2016,TelltaleGames,Action;General;Adventure;Point-and-Click,PC,not specified,6.13
3038,SSX,2012,EACanada,Sports;Alternative;Individual;Snowboarding;Snowboarding;Ski / Snowboard,PlayStation3,1 Player,6.57
3039,Borderlands,2009,GearboxSoftware,Action;Shooter;Shooter;First-Person;Sci-Fi;Sci-Fi;Arcade,PC,Up to 4 ,7.66
3040,DG2: Defense Grid 2,2014,HiddenPathEntertainment,General;Strategy;Real-Time;General;Defense,PC,not specified,6.14
3041,Crysis,2011,Crytek,Action;Shooter;Shooter;First-Person;Sci-Fi;Sci-Fi;Arcade,PlayStation3,32  Online,7.47
3042,Crysis,2011,Crytek,Action;Shooter;Shooter;First-Person;Sci-Fi;Sci-Fi;Arcade,Xbox360,32  Online,7.47
3043,CHUCHEL,2018,AmanitaDesign,Adventure;General,PC,No Online Multiplayer,6.0
3044,Just Cause 2,2010,AvalancheStudios,Action Adventure;Modern;Modern;Open-World,Xbox360,not specified,8.16
3045,Mario Tennis: Power Tour,2005,CamelotSoftwarePlanning,Sports;Traditional;Tennis,GameBoyAdvance,1-4 ,9.09
3046,Rage,2011,idSoftware,Action;Shooter;Shooter;First-Person;Third-Person;Modern;Modern;Modern;Arcade,Xbox360,Up to 4 ,6.7
3047,Napoleon: Total War,2010,CreativeAssembly,Strategy;Real-Time;Historic;General;Historic,PC,not specified,7.61
3048,Overlord,2007,TriumphStudios,Action Adventure;Fantasy;General;Fantasy,PC,No Online Multiplayer,7.98
3049,Rockstar Games presents Table Tennis,2006,RockstarSanDiego,Sports;Traditional;Individual;Tennis;Other;Tennis,Xbox360,8  Online,7.61
3050,Metal Gear Solid HD Collection,2012,ArmatureStudio,Miscellaneous;Action Adventure;Modern;Compilation;Compilation,PlayStationVita,1 Player,9.15
3051,Jak and Daxter Collection,2012,MassMedia,Action;Miscellaneous;Platformer;Compilation;Compilation;3D,PlayStation3,No Online Multiplayer,8.73
3052,Firewatch,2016,CampoSanto,General;Adventure;3D;First-Person,PC,not specified,5.96
3053,Reigns: Her Majesty,2017,Nerial,Simulation;General,PC,No Online Multiplayer,
3054,Children of Zodiarcs,2017,CardboardUtopia,Role-Playing;Japanese-Style,PlayStation4,No Online Multiplayer,4.6
3055,Little Nightmares,2017,TarsierStudios,Action Adventure;General;Linear,PC,No Online Multiplayer,7.91
3056,Shantae: Half-Genie Hero,2016,WayForward,Action;Platformer;Platformer;2D;2D,PlayStation4,No Online Multiplayer,7.5
3057,OneShot,2016,TeamOneshot,Puzzle;Action,PC,No Online Multiplayer,7.69
3058,Watch Dogs 2,2016,UbisoftMontreal,Action Adventure;Open-World,XboxOne,Up to 4 ,8.0
3059,Zombie Night Terror,2016,NoClip,Puzzle;Action,PC,No Online Multiplayer,8.5
3060,Victoria II: Heart of Darkness,2013,ParadoxDevelopmentStudio,Strategy;Real-Time;Historic;General,PC,not specified,8.18
3061,Terraria,2013,EngineSoftware,Action;Action Adventure;Platformer;Platformer;Sandbox;2D;2D,PlayStation3,Up to 8 ,8.73
3062,Borderlands 2: Captain Scarlett and Her Pirate's Booty,2012,GearboxSoftware,Action;Shooter;Shooter;First-Person;Sci-Fi;Sci-Fi;Arcade,Xbox360,not specified,7.0
3063,Waveform,2012,EdenIndustries,Puzzle;Action;General;General,PC,not specified,8.0
3064,Bit.Trip Flux,2011,GaijinGames,Action;Miscellaneous;Rhythm;Music;Music,Wii,1-2 ,9.0
3065,Fallout 3: Broken Steel,2009,BethesdaGameStudios,Role-Playing;First-Person;First-Person;General;Western-Style,PlayStation3,1 Player,7.58
3066,Personal Trainer: Cooking,2008,IndiesZero,Miscellaneous;General;General,DS,1 Player,9.5
3067,Tiger Woods PGA Tour 08,2007,ExientEntertainment,Sports;Traditional;Individual;Golf;Sim;Sim,DS,2  Online,8.5
3068,NBA Street Homecourt,2007,EACanada,Sports;Traditional;Team;Basketball;Arcade;Arcade,PlayStation3,2  Online,8.0
3069,The Elder Scrolls IV: Knights of the Nine,2006,BethesdaSoftworks,Role-Playing;First-Person;First-Person;Western-Style,PC,1 Player,7.1
3070,Red Orchestra: Ostfront 41-45,2006,TripwireInteractive,Action;Shooter;Shooter;First-Person;Historic;Historic;Arcade,PC,32  Online,8.12
3071,SSX On Tour,2005,EACanada,Sports;Alternative;Snowboarding,Xbox,1-2 ,7.73
3072,Hot Shots Golf: Open Tee,2005,ClapHanz,Sports;Traditional;Individual;Golf;Arcade;Arcade,PSP,1-8 ,9.33
3073,Kingdom Under Fire: The Crusaders,2004,Phantagram,Strategy;Real-Time;Fantasy,Xbox,2  Online,8.5
3074,The Sims Bustin' Out,2003,Maxis,Miscellaneous;Virtual Life,Xbox,1-2 ,8.81
3075,The Simpsons: Hit & Run,2003,RadicalEntertainment,Driving;Mission-based,Xbox,1-4 ,7.87
3076,Karnaaj Rally,2003,"InfiniteDreams,Paragon5",Driving;Car Combat,GameBoyAdvance,1-4 ,8.0
3077,Stronghold,2001,FireFlyStudios,Strategy;Real-Time;Historic;General;Historic,PC,1-8 ,9.18
3078,Star Fox 64 3D,2011,Nintendo,Action;Shooter;Shooter;Rail;Rail,3DS,4  Online,8.06
3079,Yoshi's Island DS,2006,Artoon,Action;Platformer;Platformer;2D;2D,DS,1 Player,8.23
3080,SOCOM: U.S. Navy SEALs Fireteam Bravo 2,2006,ZipperInteractive,Action;Shooter;Shooter;Third-Person;Tactical;Modern;Modern,PSP,16  Online,8.44
3081,Freedom Fighters,2003,IoInteractive,Action;Shooter;Third-Person;Tactical;Modern,PlayStation2,1-4 ,8.19
3082,Gran Turismo 6,2013,PolyphonyDigital,Driving;Racing;Simulation;GT / Street;GT / Street;Automobile,PlayStation3,Up to 16 ,7.72
3083,Strong Bad's Cool Game for Attractive People Episode 4: Dangeresque 3: The Criminal Projective,2008,TelltaleGames,Miscellaneous;Adventure;General;Compilation,PC,not specified,7.67
3084,GoldenEye 007,2010,"EurocomEntertainmentSoftware,Eurocom",Action;Shooter;Shooter;First-Person;Modern;Modern;Arcade,Wii,Up to 8 ,8.87
3085,Kirby: Nightmare in Dream Land,2002,HALLabs,Action;Platformer;2D,GameBoyAdvance,1-4 ,8.76
3086,Rochard,2011,RecoilGames,Action;Adventure;General;Platformer;Platformer;2D;2D,PC,not specified,8.35
3087,The Dishwasher: Vampire Smile,2011,SkaStudios,Action;Beat-'Em-Up;Beat-'Em-Up;2D,Xbox360,not specified,9.2
3088,Middle-earth: Shadow of War,2017,MonolithProductions,Action Adventure;Open-World,XboxOne,not specified,4.42
3089,Fallout 3: Broken Steel,2009,BethesdaGameStudios,Role-Playing;First-Person;First-Person;General;Western-Style,PC,1 Player,7.58
3090,Ni no Kuni II: Revenant Kingdom,2018,Level5,Role-Playing;Japanese-Style,PC,No Online Multiplayer,7.5
3091,Winning Eleven: Pro Evolution Soccer 2007,2007,KCET,Sports;Traditional;Team;Soccer;Sim;Sim,PSP,1-2 ,8.18
3092,Unravel Two,2018,ColdwoodInteractive,Action;Platformer;2D,XboxOne,No Online Multiplayer,8.5
3093,Patapon 2,2009,SCEJapanStudio,Action;General;General,PSP,1-4 ,7.92
3094,Tiger Woods PGA Tour 06,2005,EASports,Sports;Traditional;Individual;Golf;Sim;Sim,PC,4  Online,5.44
3095,Joe Danger 2: The Movie,2015,FourDoorLemon,Action;Racing;General;Arcade;Other,PlayStationVita,not specified,9.0
3096,MadWorld,2009,PlatinumGames,Action;Beat-'Em-Up;Beat-'Em-Up;3D,Wii,1-2 ,8.44
3097,Metal Arms: Glitch in the System,2003,MassMedia,Action;Shooter;Third-Person;Sci-Fi,PlayStation2,1-2 ,8.91
3098,Final Fantasy XV,2016,SquareEnix,Action RPG;Role-Playing;Action RPG,PlayStation4,Up to 4 ,6.9
3099,RollerCoaster Tycoon 3,2004,FrontierDevelopments,Strategy;Tycoon;Management;Tycoon;Business / Tycoon,PC,1 Player,7.62
3100,Dragon's Dogma: Dark Arisen,2016,"Capcom,QLOC",Role-Playing;Action RPG,PC,No Online Multiplayer,7.48
3101,Puyo Puyo Tetris,2017,SonicTeam,Puzzle;Matching;Stacking,Switch,Up to 4 ,7.61
3102,Guild Wars 2: Heart of Thorns,2015,ArenaNet,Role-Playing;Massively Multiplayer,PC,not specified,6.77
3103,AaaaaAAaaaAAAaaAAAAaAAAAA!!!: A Reckless Disregard for Gravity,2009,DejobaanGames,Action;Sports;General;Platformer;3D,PC,not specified,6.79
3104,Tiger Woods PGA Tour 07,2006,EARedwoodShores,Sports;Traditional;Individual;Golf;Sim;Sim,PlayStation3,Up to 4 ,7.25
3105,Pokemon Puzzle League,2000,Nintendo,Miscellaneous;Puzzle;Matching,Nintendo64,not specified,8.88
3106,The Sims 2 University,2005,Maxis,Simulation;Miscellaneous;Virtual Life;Virtual;Virtual Life,PC,1 Player,8.33
3107,Skulls of the Shogun,2013,"17Bit,17-Bit",Strategy;Turn-Based;Fantasy;General;Fantasy;Tactics,Xbox360,not specified,9.0
3108,Far Cry 3: Blood Dragon,2013,UbisoftMontreal,Action;Shooter;Shooter;First-Person;Modern;Modern;Arcade,PC,not specified,8.16
3109,Assassin's Creed,2007,UbisoftMontreal,Action Adventure;Historic;Historic;Open-World,PlayStation3,No Online Multiplayer,7.25
3110,Borderlands: The Zombie Island of Dr. Ned,2009,GearboxSoftware,Action;Shooter;Shooter;First-Person;Sci-Fi;Sci-Fi;Arcade,Xbox360,4  Online,7.52
3111,SUPERBEAT: XONiC,2015,Nurijoy,Action;Rhythm;Music,PlayStationVita,not specified,7.89
3112,IL-2 Sturmovik: Birds of Prey,2009,GaijinEntertainment,Simulation;Flight;WWII;WWII;Combat,PlayStation3,not specified,8.8
3113,FORM,2017,CharmGames,Adventure;General,PC,not specified,
3114,MLB 14: The Show,2014,SCEASanDiegoStudios,Sports;Traditional;Team;Baseball;Sim;Sim,PlayStation3,not specified,7.49
3115,Bravely Second: End Layer,2016,SiliconStudio,Role-Playing;Japanese-Style,3DS,No Online Multiplayer,7.17
3116,Terraria,2013,EngineSoftware,Action;Action Adventure;Platformer;Platformer;Sandbox;2D;2D,Xbox360,not specified,8.73
3117,Sid Meier's Civilization: Beyond Earth,2014,FiraxisGames,Strategy;Turn-Based;Sci-Fi;General;4X,PC,not specified,4.84
3118,Pro Evolution Soccer 2018,2017,Konami,Sports;Team;Soccer;Sim,PC,Online Multiplayer,6.36
3119,EA Sports Active,2009,EACanada,Sports;Miscellaneous;General;Exercise / Fitness,Wii,not specified,8.4
3120,Awesomenauts Assemble!,2016,"AbstractionGames,RonimoGames",Strategy;Real-Time;MOBA,XboxOne,not specified,
3121,Plants vs. Zombies,2011,TOSE,Strategy;Real-Time;General;General;Fantasy;Defense,DS,1 Player,8.88
3122,Assassin's Creed Origins,2017,"Ubisoft,UbisoftMontreal",Action Adventure;Open-World,PlayStation4,No Online Multiplayer,7.06
3123,Hatsune Miku: Project Diva f,2014,Sega,Action;Miscellaneous;Rhythm;Music;Music,PlayStationVita,not specified,8.55
3124,World of Warcraft: Battle for Azeroth,2018,BlizzardEntertainment,Role-Playing;Massively Multiplayer,PC,Massively Multiplayer,2.81
3125,Madden NFL 07,2006,EACanada,Sports;Traditional;Team;Football;Sim;Sim,Wii,No Online Multiplayer,5.92
3126,Laser League,2018,roll7,Sports;Team;Futuristic,XboxOne,Up to 6 ,8.17
3127,escapeVektor: Chapter 1,2011,Nnooo,Miscellaneous;Action Adventure;Puzzle;Action;Modern,Wii,not specified,9.0
3128,LostWinds,2008,FrontierDevelopments,Action;Platformer;Platformer;2D;2D,Wii,No Online Multiplayer,7.2
3129,The Bug Butcher,2016,AwfullyNiceStudios,Action;Platformer;2D,PC,not specified,9.0
3130,WWE SmackDown! vs. Raw 2006,2005,Yuke's,Action;Sports;Fighting;Fighting;Individual;Wrestling;Combat;Wrestling,PSP,1-4 ,7.68
3131,Final Fantasy XII: Revenant Wings,2007,"SquareEnix,ThinkandFeel",Strategy;Real-Time;Fantasy;Fantasy;Tactics,DS,1 Player,6.5
3132,SoulCalibur V,2012,ProjectSoul,Action;Fighting;Fighting;3D;3D,PlayStation3,not specified,6.2
3133,Project CARS,2015,SlightlyMadStudios,Driving;Racing;Simulation;General;Automobile,XboxOne,Up to 16 ,6.32
3134,Pool Nation,2013,CherryPopGames,Sports;Miscellaneous;Parlor;Individual;Billiards;Billiards,PlayStation3,not specified,7.25
3135,Swords & Soldiers,2010,RonimoGames,General;Strategy;General,PlayStation3,not specified,8.4
3136,Super Scribblenauts,2010,5THCell,Miscellaneous;Puzzle;Action;Puzzle;General;Puzzle;General,DS,2 ,8.62
3137,Sonic the Hedgehog 4: Episode I,2010,SonicTeam,Action;General;Platformer;Platformer;2D;2D,Wii,No Online Multiplayer,6.38
3138,NCAA Football 09,2008,EATiburon,Sports;Traditional;Team;Football;Sim;Sim,PlayStation3,12  Online,6.4
3139,Disney's Toontown Online,2005,DisneyInteractiveStudios,Role-Playing;Massively Multiplayer Online;Massively Multiplayer;Fantasy,PC,Massively Multiplayer,9.11
3140,Mortal Kombat: Deception,2004,Midway,Action;Fighting;3D,Xbox,1-2 ,8.39
3141,Mario vs. Donkey Kong,2004,Nintendo,Action;Platformer;2D,GameBoyAdvance,1 Player,7.75
3142,Combat Mission 3: Afrika Korps,2003,BigTimeSoftware,Strategy;Real-Time;Wargame;Real-Time;General,PC,1-2 ,6.33
3143,EverQuest: The Planes of Power,2002,SonyOnlineEntertainment,Role-Playing;Massively Multiplayer Online;Massively Multiplayer;Fantasy;Fantasy,PC,Massively Multiplayer,10.0
3144,Rails Across America,2001,FlyingLabSoftware,Strategy;Real-Time;General;General,PC,1-8 ,10.0
3145,007: The World is Not Enough,2000,EurocomEntertainmentSoftware,Action;Shooter;First-Person;Modern,Nintendo64,1-4 ,7.21
3146,Flanker 2.0,1999,FlyingLegends,Simulation;Flight;Modern Jet;Modern Jet;Combat,PC,1-16 ,
3147,Wasteland 2,2014,InXileEntertainment,PC-style RPG;General;Role-Playing;PC-style RPG;Western-Style,PC,not specified,7.21
3148,Muramasa: The Demon Blade,2009,Vanillaware,Role-Playing;Action RPG;Action RPG,Wii,not specified,8.04
3149,Kingdoms of Amalur: Reckoning,2012,BigHugeGames,Role-Playing;PC-style RPG;Action RPG,PlayStation3,No Online Multiplayer,7.5
3150,Madden NFL 13,2012,EATiburon,Sports;Traditional;Team;Football;Sim;Sim,Xbox360,not specified,5.55
3151,Jamestown: Legend of the Lost Colony,2011,"FinalFormGames,LLC",Action;Shooter;Shooter;Scrolling;Scrolling;Shoot-'Em-Up;Vertical,PC,not specified,7.92
3152,Poker Smash,2008,VoidStarCreations,Miscellaneous;Puzzle;Puzzle;General;General,Xbox360,5  Online,8.0
3153,Tales From The Borderlands: Episode 2 - Atlas Mugged,2015,TelltaleGames,Adventure;General,PlayStation4,not specified,7.8
3154,Call of Duty: Black Ops,2010,Treyarch,Action;Shooter;Shooter;First-Person;Historic;Historic;Arcade,PC,not specified,5.65
3155,Kohan II: Kings of War,2004,TimeGateStudios,Strategy;Real-Time;Fantasy;General;Fantasy,PC,1-8 ,7.0
3156,Star Wars Pinball: The Force Awakens,2016,ZenStudios,Action;Pinball,PlayStation4,not specified,
3157,College Hoops 2K8,2007,VisualConcepts,Sports;Traditional;Team;Basketball;Sim;Sim,Xbox360,8  Online,7.64
3158,Monaco: What's Yours Is Mine,2013,PocketwatchGames,Adventure;General;General,Xbox360,1-4 ,7.8
3159,Midnight Club: Los Angeles,2008,RockstarSanDiego,Driving;Racing;Simulation;GT / Street;GT / Street;Automobile,Xbox360,Up to 16 ,7.62
